13, 49, 15, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 38, 36, 房间00, 密码, 00040030, 00, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x1C[1]=0x1B[2]=0x2C}, byUpCard{[0]=0x04[1]=0x3B}, iShape=5
14, 38, 37, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 23, 定时器, 35, 游戏结束定时器
14, 38, 37, 房间00, 密码, 00040030, 00, 00, 			游戏状态, 25, 服务器, 游戏结束				, iUserState{[0]=3[1]=3[2]=0[3]=0[4]=0[5]=0}, iChangeMoney{[0]=-1[1]=1[2]=0[3]=0[4]=0[5]=0
14, 38, 38, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 38, 39, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 38, 40, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 38, 41, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 38, 42, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 38, 42, 房间00, 密码, 00040030, 00, 00, 游戏状态, 24, 服务器, 游戏开始				
14, 38, 44, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
14, 38, 45, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 21, 定时器, 32, 下注完成定时器
14, 38, 45, 房间00, 密码, 00040030, 00, 00, 			游戏状态, 22, 服务器, 通知发牌信息	   		, iStartPos=0, iUserCard={[0]=_0x12_0x18_0x35_0x17_0x0B[1]=_0x24_0x39_0x09_0x07_0x2D[2]=_0x00_0x00_0x00_0x00_0x00[3]=_0x00_0x00_0x00_0x00_0x00[4]=_0x00_0x00_0x00_0x00_0x00[5]=_0x00_0x00_0x00_0x00_0x00}, iUserCardCount={[0]=5[1]=5[2]=0[3]=0[4]=0[5]=0}
14, 38, 46, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 22, 定时器, 33, 发牌结束定时器
14, 38, 46, 房间00, 密码, 00040030, 00, 00, 游戏状态, 22, 服务器, 发牌完成		   		
14, 38, 46, 房间00, 密码, 00040030, 00, 00, 			游戏状态, 23, 服务器, 通知开牌摆牛	   		, iOutDeskStation=1
14, 38, 47, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 23, 定时器, 48, 
14, 38, 50, 房间00, 密码, 00040030, 00, 00, 			游戏状态, 23, 客户端,  0, 玩家摆牛		   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
14, 38, 50, 房间00, 密码, 00040030, 00, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x12[1]=0x18[2]=0x17}, byUpCard{[0]=0x35[1]=0x0B}, iShape=6
14, 38, 50, 房间00, 密码, 00040030, 00, 00, 			游戏状态, 23, 客户端,  1, 玩家摆牛		   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
14, 38, 50, 房间00, 密码, 00040030, 00, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x24[1]=0x39[2]=0x09}, byUpCard{[0]=0x07[1]=0x2D}, iShape=0
14, 38, 51, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 23, 定时器, 35, 游戏结束定时器
14, 38, 51, 房间00, 密码, 00040030, 00, 00, 			游戏状态, 25, 服务器, 游戏结束				, iUserState{[0]=3[1]=3[2]=0[3]=0[4]=0[5]=0}, iChangeMoney{[0]=1[1]=-1[2]=0[3]=0[4]=0[5]=0
14, 38, 52, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 38, 53, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 38, 54, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 38, 55, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 38, 56, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 38, 57, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 38, 58, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 38, 59, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
14, 39, 00, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
16, 56, 24, 房间01, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
16, 56, 24, 房间01, 密码, 00040030, 00, 00, 游戏状态, 1, 用户进入, 0
16, 56, 25, 房间01, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
16, 56, 26, 房间01, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
16, 56, 27, 房间01, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
16, 56, 28, 房间01, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
16, 56, 29, 房间01, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
16, 56, 30, 房间01, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
16, 56, 31, 房间01, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
16, 56, 32, 房间01, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
16, 56, 33, 房间01, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
16, 56, 34, 房间01, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
16, 56, 35, 房间01, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
16, 56, 36, 房间01, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
16, 56, 37, 房间01, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
16, 56, 38, 房间01, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
16, 59, 08, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
16, 59, 08, 房间00, 密码, 00040030, 00, 00, 游戏状态, 25, 用户进入, 0
16, 59, 09, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
16, 59, 10, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
16, 59, 11, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
16, 59, 12, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
16, 59, 13, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
16, 59, 14, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
16, 59, 15, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
16, 59, 16, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
16, 59, 17, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
16, 59, 18, 房间00, 密码, 00040030, 00, 00, 		游戏状态, 25, 定时器, 49, 
17, 09, 27, 房间01, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
17, 09, 27, 房间01, 密码, 00040030, 00, 00, 游戏状态, 1, 用户进入, 0
17, 09, 28, 房间01, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
17, 09, 29, 房间01, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
17, 09, 30, 房间01, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
17, 09, 31, 房间01, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
17, 09, 32, 房间01, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
17, 09, 33, 房间01, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
17, 09, 34, 房间01, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
17, 09, 35, 房间01, 密码, 00040030, 00, 00, 		游戏状态, 1, 定时器, 49, 
